时间,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数
2011/9/29,0,0,0,119.0212,109.7912,123.7866,177.3784,172.4069,0,134.3373,110.4868,112.6981,0,78.7715,78.7715,0,69.3799,0,0,0,0,119.0212,109.7912,123.7866,177.3784,172.4069,0,134.3373,110.4868,112.6981,0,78.7715,78.7715,0,69.3799,0,0,0,0,119.0212,109.7912,123.7866,177.3784,172.4069,0,134.3373,110.4868,112.6981,0,78.7715,78.7715,0,69.3799,0
2011/9/30,0,0,0,122.1536,111.939,126.3222,183.8201,174.1048,0,137.8493,111.9242,114.3147,0,79.5229,79.5229,0,68.4484,0,0,0,0,122.1536,111.939,126.3222,183.8201,174.1048,0,137.8493,111.9242,114.3147,0,79.5229,79.5229,0,68.4484,0,0,0,0,122.1536,111.939,126.3222,183.8201,174.1048,0,137.8493,111.9242,114.3147,0,79.5229,79.5229,0,68.4484,0
2011/10/10,0,0,0,121.1392,110.5775,123.4711,182.5918,175.7718,0,133.7784,109.8954,113.326,0,79.1197,79.1197,0,68.3472,0,0,0,0,121.1392,110.5775,123.4711,182.5918,175.7718,0,133.7784,109.8954,113.326,0,79.1197,79.1197,0,68.3472,0,0,0,0,121.1392,110.5775,123.4711,182.5918,175.7718,0,133.7784,109.8954,113.326,0,79.1197,79.1197,0,68.3472,0
2011/10/11,0,0,0,121.1878,110.1263,123.0917,182.1453,177.9842,0,133.6129,108.2984,112.3085,0,79.2114,79.2114,0,67.964,0,0,0,0,121.1878,110.1263,123.0917,182.1453,177.9842,0,133.6129,108.2984,112.3085,0,79.2114,79.2114,0,67.964,0,0,0,0,121.1878,110.1263,123.0917,182.1453,177.9842,0,133.6129,108.2984,112.3085,0,79.2114,79.2114,0,67.964,0
2011/10/12,0,0,0,122.7126,111.653,125.9086,183.8756,178.4473,0,136.5237,110.5572,114.1776,0,79.7245,79.7245,0,70.1358,0,0,0,0,122.7126,111.653,125.9086,183.8756,178.4473,0,136.5237,110.5572,114.1776,0,79.7245,79.7245,0,70.1358,0,0,0,0,122.7126,111.653,125.9086,183.8756,178.4473,0,136.5237,110.5572,114.1776,0,79.7245,79.7245,0,70.1358,0
2011/10/13,0,0,0,122.0816,111.3425,126.3333,183.4761,178.2363,0,136.7302,110.8002,114.427,0,79.1381,79.1381,0,70.6521,0,0,0,0,122.0816,111.3425,126.3333,183.4761,178.2363,0,136.7302,110.8002,114.427,0,79.1381,79.1381,0,70.6521,0,0,0,0,122.0816,111.3425,126.3333,183.4761,178.2363,0,136.7302,110.8002,114.427,0,79.1381,79.1381,0,70.6521,0
2011/10/14,0,0,0,123.1988,112.4358,127.0143,186.135,178.0665,0,137.5179,112.1914,115.47,0,79.0647,79.0647,0,70.7053,0,0,0,0,123.1988,112.4358,127.0143,186.135,178.0665,0,137.5179,112.1914,115.47,0,79.0647,79.0647,0,70.7053,0,0,0,0,123.1988,112.4358,127.0143,186.135,178.0665,0,137.5179,112.1914,115.47,0,79.0647,79.0647,0,70.7053,0
2011/10/17,0,0,0,122.2755,112.3515,126.9602,185.6846,178.7148,0,138.0809,111.9398,114.9211,0,76.5722,76.5722,0,70.7053,0,0,0,0,122.2755,112.3515,126.9602,185.6846,178.7148,0,138.0809,111.9398,114.9211,0,76.5722,76.5722,0,70.7053,0,0,0,0,122.2755,112.3515,126.9602,185.6846,178.7148,0,138.0809,111.9398,114.9211,0,76.5722,76.5722,0,70.7053,0
2011/10/18,0,0,0,119.121,110.7613,124.5654,179.5969,176.4818,0,135.2602,110.3255,113.2555,0,74.9411,74.9411,0,70.8799,0,0,0,0,119.121,110.7613,124.5654,179.5969,176.4818,0,135.2602,110.3255,113.2555,0,74.9411,74.9411,0,70.8799,0,0,0,0,119.121,110.7613,124.5654,179.5969,176.4818,0,135.2602,110.3255,113.2555,0,74.9411,74.9411,0,70.8799,0
2011/10/19,0,0,0,118.8676,111.2448,125.1879,180.454,175.2007,0,135.7864,110.8785,113.8092,0,74.1713,74.1713,0,68.9842,0,0,0,0,118.8676,111.2448,125.1879,180.454,175.2007,0,135.7864,110.8785,113.8092,0,74.1713,74.1713,0,68.9842,0,0,0,0,118.8676,111.2448,125.1879,180.454,175.2007,0,135.7864,110.8785,113.8092,0,74.1713,74.1713,0,68.9842,0
2011/10/20,0,0,0,114.5154,108.784,122.8962,171.343,171.4757,0,132.9133,109.3736,112.2335,0,71.8804,71.8804,0,68.765,0,0,0,0,114.5154,108.784,122.8962,171.343,171.4757,0,132.9133,109.3736,112.2335,0,71.8804,71.8804,0,68.765,0,0,0,0,114.5154,108.784,122.8962,171.343,171.4757,0,132.9133,109.3736,112.2335,0,71.8804,71.8804,0,68.765,0
2011/10/21,0,0,0,115.4975,109.9361,124.562,175.2691,172.4892,0,134.7748,110.7552,113.328,0,72.5218,72.5218,0,67.0438,0,0,0,0,115.4975,109.9361,124.562,175.2691,172.4892,0,134.7748,110.7552,113.328,0,72.5218,72.5218,0,67.0438,0,0,0,0,115.4975,109.9361,124.562,175.2691,172.4892,0,134.7748,110.7552,113.328,0,72.5218,72.5218,0,67.0438,0
2011/10/24,0,0,0,119.3091,111.0755,125.9715,183.6692,175.8078,0,136.5078,111.3311,114.3977,0,74.5195,74.5195,0,68.5117,0,0,0,0,119.3091,111.0755,125.9715,183.6692,175.8078,0,136.5078,111.3311,114.3977,0,74.5195,74.5195,0,68.5117,0,0,0,0,119.3091,111.0755,125.9715,183.6692,175.8078,0,136.5078,111.3311,114.3977,0,74.5195,74.5195,0,68.5117,0
2011/10/25,0,0,0,120.4603,111.9853,126.8248,186.9097,175.4991,0,136.8071,111.223,115.9442,0,73.6948,73.6948,0,69.7243,0,0,0,0,120.4603,111.9853,126.8248,186.9097,175.4991,0,136.8071,111.223,115.9442,0,73.6948,73.6948,0,69.7243,0,0,0,0,120.4603,111.9853,126.8248,186.9097,175.4991,0,136.8071,111.223,115.9442,0,73.6948,73.6948,0,69.7243,0
2011/10/26,0,0,0,120.7785,111.7158,125.8156,187.6688,182.2083,0,136.3623,111.1365,114.3504,0,74.0247,74.0247,0,70.8092,0,0,0,0,120.7785,111.7158,125.8156,187.6688,182.2083,0,136.3623,111.1365,114.3504,0,74.0247,74.0247,0,70.8092,0,0,0,0,120.7785,111.7158,125.8156,187.6688,182.2083,0,136.3623,111.1365,114.3504,0,74.0247,74.0247,0,70.8092,0
2011/10/27,0,0,0,121.8353,112.2468,127.11,189.9351,182.5427,0,138.1574,111.715,114.9839,0,74.043,74.043,0,71.1549,0,0,0,0,121.8353,112.2468,127.11,189.9351,182.5427,0,138.1574,111.715,114.9839,0,74.043,74.043,0,71.1549,0,0,0,0,121.8353,112.2468,127.11,189.9351,182.5427,0,138.1574,111.715,114.9839,0,74.043,74.043,0,71.1549,0
2011/10/28,0,0,0,122.7607,111.8541,126.2839,193.1114,184.1445,0,137.3914,111.1543,114.6118,0,75.5642,75.5642,0,71.8782,0,0,0,0,122.7607,111.8541,126.2839,193.1114,184.1445,0,137.3914,111.1543,114.6118,0,75.5642,75.5642,0,71.8782,0,0,0,0,122.7607,111.8541,126.2839,193.1114,184.1445,0,137.3914,111.1543,114.6118,0,75.5642,75.5642,0,71.8782,0
2011/10/31,0,0,0,121.0348,110.4319,124.5332,190.6091,181.2805,0,135.5083,109.7536,113.3947,0,75.5642,75.5642,0,71.6336,0,0,0,0,121.0348,110.4319,124.5332,190.6091,181.2805,0,135.5083,109.7536,113.3947,0,75.5642,75.5642,0,71.6336,0,0,0,0,121.0348,110.4319,124.5332,190.6091,181.2805,0,135.5083,109.7536,113.3947,0,75.5642,75.5642,0,71.6336,0
2011/11/1,0,0,0,120.1821,110.5567,124.523,189.3948,181.3093,0,135.1514,109.7778,113.5977,0,74.3179,74.3179,0,71.4421,0,0,0,0,120.1821,110.5567,124.523,189.3948,181.3093,0,135.1514,109.7778,113.5977,0,74.3179,74.3179,0,71.4421,0,0,0,0,120.1821,110.5567,124.523,189.3948,181.3093,0,135.1514,109.7778,113.5977,0,74.3179,74.3179,0,71.4421,0
2011/11/2,0,0,0,121.5701,111.6335,125.7815,191.2525,182.9969,0,136.474,110.412,114.7459,0,74.5012,74.5012,0,73.846,0,0,0,0,121.5701,111.6335,125.7815,191.2525,182.9969,0,136.474,110.412,114.7459,0,74.5012,74.5012,0,73.846,0,0,0,0,121.5701,111.6335,125.7815,191.2525,182.9969,0,136.474,110.412,114.7459,0,74.5012,74.5012,0,73.846,0
2011/11/3,0,0,0,119.3164,110.7579,124.337,186.5082,183.0895,0,134.7497,109.6265,113.69,0,73.4199,73.4199,0,73.0589,0,0,0,0,119.3164,110.7579,124.337,186.5082,183.0895,0,134.7497,109.6265,113.69,0,73.4199,73.4199,0,73.0589,0,0,0,0,119.3164,110.7579,124.337,186.5082,183.0895,0,134.7497,109.6265,113.69,0,73.4199,73.4199,0,73.0589,0
2011/11/4,0,0,0,122.5532,111.5609,125.7581,193.3983,186.2012,0,136.8654,110.1124,113.9569,0,75.8025,75.8025,0,73.745,0,0,0,0,122.5532,111.5609,125.7581,193.3983,186.2012,0,136.8654,110.1124,113.9569,0,75.8025,75.8025,0,73.745,0,0,0,0,122.5532,111.5609,125.7581,193.3983,186.2012,0,136.8654,110.1124,113.9569,0,75.8025,75.8025,0,73.745,0
2011/11/7,0,0,0,120.943,110.8135,124.5628,189.8386,187.523,0,135.61,109.182,112.9678,0,75.8352,75.8352,0,73.277,0,0,0,0,120.943,110.8135,124.5628,189.8386,187.523,0,135.61,109.182,112.9678,0,75.8352,75.8352,0,73.277,0,0,0,0,120.943,110.8135,124.5628,189.8386,187.523,0,135.61,109.182,112.9678,0,75.8352,75.8352,0,73.277,0
2011/11/8,0,0,0,120.7198,110.4708,124.1588,189.4792,189.3643,0,135.3193,109.1016,113.0443,0,76.6762,76.6762,0,72.8887,0,0,0,0,120.7198,110.4708,124.1588,189.4792,189.3643,0,135.3193,109.1016,113.0443,0,76.6762,76.6762,0,72.8887,0,0,0,0,120.7198,110.4708,124.1588,189.4792,189.3643,0,135.3193,109.1016,113.0443,0,76.6762,76.6762,0,72.8887,0
2011/11/9,0,0,0,120.8673,110.6744,124.2895,190.1511,188.7676,0,135.9689,109.0761,113.0442,0,77.3379,77.3379,0,73.0749,0,0,0,0,120.8673,110.6744,124.2895,190.1511,188.7676,0,135.9689,109.0761,113.0442,0,77.3379,77.3379,0,73.0749,0,0,0,0,120.8673,110.6744,124.2895,190.1511,188.7676,0,135.9689,109.0761,113.0442,0,77.3379,77.3379,0,73.0749,0
2011/11/10,0,0,0,117.3703,109.0623,122.2539,180.8581,185.2342,0,134.2694,107.7628,111.7163,0,75.3683,75.3683,0,71.8251,0,0,0,0,117.3703,109.0623,122.2539,180.8581,185.2342,0,134.2694,107.7628,111.7163,0,75.3683,75.3683,0,71.8251,0,0,0,0,117.3703,109.0623,122.2539,180.8581,185.2342,0,134.2694,107.7628,111.7163,0,75.3683,75.3683,0,71.8251,0
2011/11/11,0,0,0,118.2349,109.6294,123.044,183.4391,186.6486,0,136.1814,107.6586,111.8857,0,77.2106,77.2106,0,71.6549,0,0,0,0,118.2349,109.6294,123.044,183.4391,186.6486,0,136.1814,107.6586,111.8857,0,77.2106,77.2106,0,71.6549,0,0,0,0,118.2349,109.6294,123.044,183.4391,186.6486,0,136.1814,107.6586,111.8857,0,77.2106,77.2106,0,71.6549,0
2011/11/14,0,0,0,121.1536,110.3411,124.3859,191.1075,188.9425,0,137.7819,108.0364,112.491,0,77.955,77.955,0,71.6549,0,0,0,0,121.1536,110.3411,124.3859,191.1075,188.9425,0,137.7819,108.0364,112.491,0,77.955,77.955,0,71.6549,0,0,0,0,121.1536,110.3411,124.3859,191.1075,188.9425,0,137.7819,108.0364,112.491,0,77.955,77.955,0,71.6549,0
2011/11/15,0,0,0,120.4084,110.1831,124.5413,188.66,186.9726,0,137.9347,107.9055,112.8499,0,77.3595,77.3595,0,73.2083,0,0,0,0,120.4084,110.1831,124.5413,188.66,186.9726,0,137.9347,107.9055,112.8499,0,77.3595,77.3595,0,73.2083,0,0,0,0,120.4084,110.1831,124.5413,188.66,186.9726,0,137.9347,107.9055,112.8499,0,77.3595,77.3595,0,73.2083,0
2011/11/16,0,0,0,119.113,109.4775,123.7146,186.2253,186.6075,0,137.045,107.3093,112.0912,0,76.9315,76.9315,0,72.8726,0,0,0,0,119.113,109.4775,123.7146,186.2253,186.6075,0,137.045,107.3093,112.0912,0,76.9315,76.9315,0,72.8726,0,0,0,0,119.113,109.4775,123.7146,186.2253,186.6075,0,137.045,107.3093,112.0912,0,76.9315,76.9315,0,72.8726,0
2011/11/17,0,0,0,120.3795,109.9554,124.4061,187.3824,186.6383,0,138.526,107.4135,112.3834,0,77.7503,77.7503,0,71.1774,0,0,0,0,120.3795,109.9554,124.4061,187.3824,186.6383,0,138.526,107.4135,112.3834,0,77.7503,77.7503,0,71.1774,0,0,0,0,120.3795,109.9554,124.4061,187.3824,186.6383,0,138.526,107.4135,112.3834,0,77.7503,77.7503,0,71.1774,0
2011/11/18,0,0,0,119.0872,109.1509,123.2341,183.6654,181.8448,0,137.0686,106.6483,111.7479,0,77.3037,77.3037,0,69.4528,0,0,0,0,119.0872,109.1509,123.2341,183.6654,181.8448,0,137.0686,106.6483,111.7479,0,77.3037,77.3037,0,69.4528,0,0,0,0,119.0872,109.1509,123.2341,183.6654,181.8448,0,137.0686,106.6483,111.7479,0,77.3037,77.3037,0,69.4528,0
2011/11/21,0,0,0,118.1762,108.2679,122.8758,184.0594,181.922,0,136.2395,105.7983,111.3899,0,76.0382,76.0382,0,69.3414,0,0,0,0,118.1762,108.2679,122.8758,184.0594,181.922,0,136.2395,105.7983,111.3899,0,76.0382,76.0382,0,69.3414,0,0,0,0,118.1762,108.2679,122.8758,184.0594,181.922,0,136.2395,105.7983,111.3899,0,76.0382,76.0382,0,69.3414,0
2011/11/22,0,0,0,117.8121,107.3882,121.1815,183.7542,178.26,0,134.2105,104.5144,110.6006,0,76.0941,76.0941,0,69.2777,0,0,0,0,117.8121,107.3882,121.1815,183.7542,178.26,0,134.2105,104.5144,110.6006,0,76.0941,76.0941,0,69.2777,0,0,0,0,117.8121,107.3882,121.1815,183.7542,178.26,0,134.2105,104.5144,110.6006,0,76.0941,76.0941,0,69.2777,0
2011/11/23,0,0,0,116.8106,106.3755,120.1578,182.0708,180.5281,0,132.8559,104.2844,109.724,0,75.1636,75.1636,0,68.6197,0,0,0,0,116.8106,106.3755,120.1578,182.0708,180.5281,0,132.8559,104.2844,109.724,0,75.1636,75.1636,0,68.6197,0,0,0,0,116.8106,106.3755,120.1578,182.0708,180.5281,0,132.8559,104.2844,109.724,0,75.1636,75.1636,0,68.6197,0
2011/11/24,0,0,0,116.7057,105.574,118.4137,182.253,179.3966,0,130.1755,103.5253,109.5496,0,75.7963,75.7963,0,68.9328,0,0,0,0,116.7057,105.574,118.4137,182.253,179.3966,0,130.1755,103.5253,109.5496,0,75.7963,75.7963,0,68.9328,0,0,0,0,116.7057,105.574,118.4137,182.253,179.3966,0,130.1755,103.5253,109.5496,0,75.7963,75.7963,0,68.9328,0
2011/11/25,0,0,0,115.6677,105.081,117.7129,179.9568,178.2137,0,129.3315,103.463,108.9549,0,75.2753,75.2753,0,68.2642,0,0,0,0,115.6677,105.081,117.7129,179.9568,178.2137,0,129.3315,103.463,108.9549,0,75.2753,75.2753,0,68.2642,0,0,0,0,115.6677,105.081,117.7129,179.9568,178.2137,0,129.3315,103.463,108.9549,0,75.2753,75.2753,0,68.2642,0
2011/11/28,0,0,0,117.4104,105.7413,118.5003,184.4346,180.6619,0,130.2233,104.3869,109.6618,0,76.001,76.001,0,68.5826,0,0,0,0,117.4104,105.7413,118.5003,184.4346,180.6619,0,130.2233,104.3869,109.6618,0,76.001,76.001,0,68.5826,0,0,0,0,117.4104,105.7413,118.5003,184.4346,180.6619,0,130.2233,104.3869,109.6618,0,76.001,76.001,0,68.5826,0
2011/11/29,0,0,0,117.9687,106.1699,119.0409,184.9613,181.3665,0,130.8202,104.7721,110.0309,0,76.764,76.764,0,69.0336,0,0,0,0,117.9687,106.1699,119.0409,184.9613,181.3665,0,130.8202,104.7721,110.0309,0,76.764,76.764,0,69.0336,0,0,0,0,117.9687,106.1699,119.0409,184.9613,181.3665,0,130.8202,104.7721,110.0309,0,76.764,76.764,0,69.0336,0
2011/11/30,0,0,0,116.7015,105.409,117.8747,182.6434,181.6597,0,129.4358,104.1733,109.3593,0,75.8335,75.8335,0,67.0703,0,0,0,0,116.7015,105.409,117.8747,182.6434,181.6597,0,129.4358,104.1733,109.3593,0,75.8335,75.8335,0,67.0703,0,0,0,0,116.7015,105.409,117.8747,182.6434,181.6597,0,129.4358,104.1733,109.3593,0,75.8335,75.8335,0,67.0703,0
2011/12/1,0,0,0,120.4779,107.2341,120.5269,191.9915,184.6428,0,132.6598,105.6708,110.7433,0,77.6759,77.6759,0,68.5295,0,0,0,0,120.4779,107.2341,120.5269,191.9915,184.6428,0,132.6598,105.6708,110.7433,0,77.6759,77.6759,0,68.5295,0,0,0,0,120.4779,107.2341,120.5269,191.9915,184.6428,0,132.6598,105.6708,110.7433,0,77.6759,77.6759,0,68.5295,0
2011/12/2,0,0,0,120.2928,106.9541,120.1723,192.3189,184.6736,0,132.4287,105.1624,110.3949,0,77.4712,77.4712,0,68.0467,0,0,0,0,120.2928,106.9541,120.1723,192.3189,184.6736,0,132.4287,105.1624,110.3949,0,77.4712,77.4712,0,68.0467,0,0,0,0,120.2928,106.9541,120.1723,192.3189,184.6736,0,132.4287,105.1624,110.3949,0,77.4712,77.4712,0,68.0467,0
2011/12/5,0,0,0,120.5432,107.3473,120.6105,191.8465,184.6222,0,133.1703,105.4914,110.8611,0,77.4898,77.4898,0,67.2826,0,0,0,0,120.5432,107.3473,120.6105,191.8465,184.6222,0,133.1703,105.4914,110.8611,0,77.4898,77.4898,0,67.2826,0,0,0,0,120.5432,107.3473,120.6105,191.8465,184.6222,0,133.1703,105.4914,110.8611,0,77.4898,77.4898,0,67.2826,0
2011/12/6,0,0,0,120.2681,107.0928,119.9466,191.0372,181.4282,0,132.542,104.9511,110.615,0,77.4153,77.4153,0,66.8421,0,0,0,0,120.2681,107.0928,119.9466,191.0372,181.4282,0,132.542,104.9511,110.615,0,77.4153,77.4153,0,66.8421,0,0,0,0,120.2681,107.0928,119.9466,191.0372,181.4282,0,132.542,104.9511,110.615,0,77.4153,77.4153,0,66.8421,0
2011/12/7,0,0,0,121.0862,107.0263,120.4274,192.8393,183.2181,0,133.1541,105.3185,110.7534,0,77.8247,77.8247,0,67.3144,0,0,0,0,121.0862,107.0263,120.4274,192.8393,183.2181,0,133.1541,105.3185,110.7534,0,77.8247,77.8247,0,67.3144,0,0,0,0,121.0862,107.0263,120.4274,192.8393,183.2181,0,133.1541,105.3185,110.7534,0,77.8247,77.8247,0,67.3144,0
2011/12/8,0,0,0,120.4153,106.3922,119.6255,191.6495,184.0667,0,132.2659,104.9104,110.2818,0,77.7131,77.7131,0,67.1499,0,0,0,0,120.4153,106.3922,119.6255,191.6495,184.0667,0,132.2659,104.9104,110.2818,0,77.7131,77.7131,0,67.1499,0,0,0,0,120.4153,106.3922,119.6255,191.6495,184.0667,0,132.2659,104.9104,110.2818,0,77.7131,77.7131,0,67.1499,0
2011/12/9,0,0,0,119.6432,106.6434,119.6583,189.7032,180.7082,0,132.1809,106.1132,111.4746,0,77.5828,77.5828,0,66.614,0,0,0,0,119.6432,106.6434,119.6583,189.7032,180.7082,0,132.1809,106.1132,111.4746,0,77.5828,77.5828,0,66.614,0,0,0,0,119.6432,106.6434,119.6583,189.7032,180.7082,0,132.1809,106.1132,111.4746,0,77.5828,77.5828,0,66.614,0
2011/12/12,0,0,0,118.642,105.4143,118.3684,188.7707,178.4503,0,130.5306,105.0125,110.7061,0,77.5642,77.5642,0,66.614,0,0,0,0,118.642,105.4143,118.3684,188.7707,178.4503,0,130.5306,105.0125,110.7061,0,77.5642,77.5642,0,66.614,0,0,0,0,118.642,105.4143,118.3684,188.7707,178.4503,0,130.5306,105.0125,110.7061,0,77.5642,77.5642,0,66.614,0
2011/12/13,0,0,0,117.9768,105.2985,118.8196,186.8012,174.6957,0,130.6927,105.0652,110.967,0,77.2479,77.2479,0,66.0676,0,0,0,0,117.9768,105.2985,118.8196,186.8012,174.6957,0,130.6927,105.0652,110.967,0,77.2479,77.2479,0,66.0676,0,0,0,0,117.9768,105.2985,118.8196,186.8012,174.6957,0,130.6927,105.0652,110.967,0,77.2479,77.2479,0,66.0676,0
2011/12/14,0,0,0,117.7538,105.5194,118.6832,184.7693,173.6002,0,130.0992,105.4397,111.3457,0,77.2851,77.2851,0,64.709,0,0,0,0,117.7538,105.5194,118.6832,184.7693,173.6002,0,130.0992,105.4397,111.3457,0,77.2851,77.2851,0,64.709,0,0,0,0,117.7538,105.5194,118.6832,184.7693,173.6002,0,130.0992,105.4397,111.3457,0,77.2851,77.2851,0,64.709,0
2011/12/15,0,0,0,116.0524,105.631,118.8115,179.146,165.7824,0,129.7305,105.6044,112.0026,0,76.7454,76.7454,0,64.216,0,0,0,0,116.0524,105.631,118.8115,179.146,165.7824,0,129.7305,105.6044,112.0026,0,76.7454,76.7454,0,64.216,0,0,0,0,116.0524,105.631,118.8115,179.146,165.7824,0,129.7305,105.6044,112.0026,0,76.7454,76.7454,0,64.216,0
2011/12/16,0,0,0,117.5959,106.3929,119.4939,181.8839,169.0587,0,130.6165,105.9338,112.3745,0,77.955,77.955,0,63.306,0,0,0,0,117.5959,106.3929,119.4939,181.8839,169.0587,0,130.6165,105.9338,112.3745,0,77.955,77.955,0,63.306,0,0,0,0,117.5959,106.3929,119.4939,181.8839,169.0587,0,130.6165,105.9338,112.3745,0,77.955,77.955,0,63.306,0
2011/12/19,0,0,0,117.2283,106.6525,120.2497,180.6117,168.8993,0,131.0046,106.8966,112.7016,0,77.6014,77.6014,0,63.613,0,0,0,0,117.2283,106.6525,120.2497,180.6117,168.8993,0,131.0046,106.8966,112.7016,0,77.6014,77.6014,0,63.613,0,0,0,0,117.2283,106.6525,120.2497,180.6117,168.8993,0,131.0046,106.8966,112.7016,0,77.6014,77.6014,0,63.613,0
2011/12/20,0,0,0,117.3068,106.3352,119.8481,180.968,169.573,0,130.4411,106.6861,112.4356,0,77.6759,77.6759,0,63.0095,0,0,0,0,117.3068,106.3352,119.8481,180.968,169.573,0,130.4411,106.6861,112.4356,0,77.6759,77.6759,0,63.0095,0,0,0,0,117.3068,106.3352,119.8481,180.968,169.573,0,130.4411,106.6861,112.4356,0,77.6759,77.6759,0,63.0095,0
2011/12/21,0,0,0,117.8982,106.1473,120.2205,183.1661,172.0315,0,130.8529,107.0777,111.8434,0,77.8061,77.8061,0,62.4377,0,0,0,0,117.8982,106.1473,120.2205,183.1661,172.0315,0,130.8529,107.0777,111.8434,0,77.8061,77.8061,0,62.4377,0,0,0,0,117.8982,106.1473,120.2205,183.1661,172.0315,0,130.8529,107.0777,111.8434,0,77.8061,77.8061,0,62.4377,0
2011/12/22,0,0,0,118.2736,106.5134,120.413,183.5098,170.504,0,131.5924,106.768,112.0683,0,78.2714,78.2714,0,62.4165,0,0,0,0,118.2736,106.5134,120.413,183.5098,170.504,0,131.5924,106.768,112.0683,0,78.2714,78.2714,0,62.4165,0,0,0,0,118.2736,106.5134,120.413,183.5098,170.504,0,131.5924,106.768,112.0683,0,78.2714,78.2714,0,62.4165,0
2011/12/23,0,0,0,119.1637,106.8401,120.9293,186.081,170.2005,0,132.484,107.1492,112.2926,0,78.6436,78.6436,0,62.48,0,0,0,0,119.1637,106.8401,120.9293,186.081,170.2005,0,132.484,107.1492,112.2926,0,78.6436,78.6436,0,62.48,0,0,0,0,119.1637,106.8401,120.9293,186.081,170.2005,0,132.484,107.1492,112.2926,0,78.6436,78.6436,0,62.48,0
2011/12/26,0,0,0,118.229,106.5294,120.7427,183.6467,168.3644,0,132.2771,106.8981,112.3745,0,78.6436,78.6436,0,62.0512,0,0,0,0,118.229,106.5294,120.7427,183.6467,168.3644,0,132.2771,106.8981,112.3745,0,78.6436,78.6436,0,62.0512,0,0,0,0,118.229,106.5294,120.7427,183.6467,168.3644,0,132.2771,106.8981,112.3745,0,78.6436,78.6436,0,62.0512,0
2011/12/27,0,0,0,118.1482,106.4235,120.342,183.6658,167.7883,0,131.5756,106.9195,112.0366,0,78.8111,78.8111,0,61.4582,0,0,0,0,118.1482,106.4235,120.342,183.6658,167.7883,0,131.5756,106.9195,112.0366,0,78.8111,78.8111,0,61.4582,0,0,0,0,118.1482,106.4235,120.342,183.6658,167.7883,0,131.5756,106.9195,112.0366,0,78.8111,78.8111,0,61.4582,0
2011/12/28,0,0,0,118.5982,107.1168,121.9641,184.1206,166.7339,0,133.1174,108.5832,112.8549,0,78.8297,78.8297,0,61.4476,0,0,0,0,118.5982,107.1168,121.9641,184.1206,166.7339,0,133.1174,108.5832,112.8549,0,78.8297,78.8297,0,61.4476,0,0,0,0,118.5982,107.1168,121.9641,184.1206,166.7339,0,133.1174,108.5832,112.8549,0,78.8297,78.8297,0,61.4476,0
2011/12/29,0,0,0,117.5899,106.8672,121.8485,181.6141,162.5268,0,132.9267,108.5384,112.8956,0,78.1783,78.1783,0,61.4688,0,0,0,0,117.5899,106.8672,121.8485,181.6141,162.5268,0,132.9267,108.5384,112.8956,0,78.1783,78.1783,0,61.4688,0,0,0,0,117.5899,106.8672,121.8485,181.6141,162.5268,0,132.9267,108.5384,112.8956,0,78.1783,78.1783,0,61.4688,0
2011/12/30,0,0,0,118.0638,106.552,122.1322,184.4443,164.3012,0,133.3888,108.7683,113.0232,0,78.3458,78.3458,0,62.3953,0,0,0,0,118.0638,106.552,122.1322,184.4443,164.3012,0,133.3888,108.7683,113.0232,0,78.3458,78.3458,0,62.3953,0,0,0,0,118.0638,106.552,122.1322,184.4443,164.3012,0,133.3888,108.7683,113.0232,0,78.3458,78.3458,0,62.3953,0
2012/1/4,0,0,0,118.2012,107.5543,123.0563,185.4357,168.3386,100,134.7101,109.3537,113.5344,100,77.3967,77.3967,0,61.0346,0,0,0,0,118.2012,107.5543,123.0563,185.4357,168.3386,100,134.7101,109.3537,113.5344,100,77.3967,77.3967,0,61.0346,0,0,0,0,118.2012,107.5543,123.0563,185.4357,168.3386,100,134.7101,109.3537,113.5344,100,77.3967,77.3967,0,61.0346,0
